Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,pct_below_52wh,pct_of_52wh
7208,PSK,32.07,79197.0,ETF,ETF,22.0,37.0,26.0,24.0,139181.0,116610.0,33.77,30.85,,No,5.034053893988755,94.96594610601124
7209,SOJD,20.33,76444.0,,,22.0,25.0,24.0,22.0,100742.0,56800.0,22.4,19.26,,No,9.24107142857143,90.75892857142857
7210,EAD,6.85,305237.0,Financial Services,Asset Management,22.0,49.0,28.0,18.0,186429.0,163400.0,7.18,5.89,404782496.0,No,4.596100278551534,95.40389972144847
7211,ETFT,9.86,2155.0,ETF,ETF,22.0,22.0,,,36497.0,8010.0,11.14,9.79,,No,11.490125673249562,88.50987432675043
7212,DFGX,53.03,94828.0,ETF,ETF,22.0,41.0,22.0,21.0,139336.0,120900.0,54.73,50.99,,No,3.10615750045678,96.89384249954321
7213,XPAY,53.72,68100.0,ETF,ETF,22.0,24.0,21.0,30.0,58386.0,54650.0,58.64,44.53,,No,8.390177353342432,91.60982264665756
7214,TDAQ,25.45,170140.0,ETF,ETF,22.0,19.0,17.0,,154773.0,206540.0,27.63,24.75,,No,7.889974665218964,92.11002533478103
7215,BHV,10.71,5889.0,Financial Services,Asset Management,22.0,52.0,19.0,39.0,6424.0,6710.0,11.66,9.96,17011314.0,No,8.14751286449399,91.85248713550601
7216,AAPW,40.47,16674.0,ETF,ETF,22.0,71.0,18.0,59.0,26386.0,20870.0,51.86,31.54,,No,21.962977246432704,78.0370227535673
7217,RSVR,7.54,25521.0,Communication Services,Entertainment,22.0,59.0,37.0,22.0,69832.0,69710.0,8.46,6.56,494625664.0,No,10.874704491725778,89.12529550827422
7218,IPCX,10.15,111466.0,Financial Services,Shell Companies,22.0,35.0,26.0,22.0,80944.0,61550.0,10.35,10.05,349904352.0,No,1.9323671497584474,98.06763285024155
7219,JIDE,50.3,177.0,ETF,ETF,22.0,,,,4783.0,4783.0,50.3,49.29,,No,0.0,100.0
7220,ACGLN,17.46,20764.0,Financial Services,Insurance - Diversified,22.0,58.0,27.0,30.0,54486.0,51630.0,19.16,16.44,,No,8.872651356993732,91.12734864300627
7221,TMUSI,22.67,12699.0,,,22.0,28.0,23.0,22.0,37265.0,13640.0,24.8,22.13,,No,8.58870967741935,91.41129032258065
7222,RINF,32.29,828.0,ETF,ETF,22.0,43.0,27.0,22.0,2762.0,4770.0,33.62,31.53,,No,3.955978584176081,96.04402141582392
7224,BKLN,20.68,14227296.0,ETF,ETF,22.0,24.0,26.0,21.0,12329029.0,25155170.0,21.09,20.02,,No,1.9440493124703657,98.05595068752963
7225,JHLN,24.72,1.0,ETF,ETF,22.0,27.0,26.0,,8436.0,4520.0,25.12,24.68,,No,1.5923566878980975,98.4076433121019
7226,VOT,273.96,273770.0,ETF,ETF,22.0,19.0,18.0,17.0,219014.0,304400.0,298.66,209.64,,No,8.270273890042203,91.7297261099578
7227,REGCP,23.38,1243.0,Real Estate,REIT - Retail,22.0,25.0,24.0,23.0,3263.0,1820.0,24.75,21.89,,No,5.535353535353539,94.46464646464646
7228,MSCI,557.78,760872.0,Financial Services,Financial Data & Stock Exchanges,22.0,20.0,22.0,36.0,600772.0,767090.0,626.28,486.74,41911332864.0,No,10.937599795618572,89.06240020438143
7231,FTSL,45.35,279231.0,ETF,ETF,22.0,25.0,26.0,21.0,276877.0,390580.0,46.3,44.3,,No,2.0518358531317404,97.94816414686825
7232,ACGLO,20.87,17345.0,Financial Services,Insurance - Diversified,22.0,54.0,23.0,31.0,30008.0,29500.0,22.2,19.99,12169068544.0,No,5.9909909909909835,94.00900900900902
7233,SBGI,13.69,245662.0,Communication Services,Broadcasting,22.0,15.0,36.0,60.0,414945.0,373160.0,17.88,11.89,953968256.0,No,23.43400447427293,76.56599552572708
7234,HURC,17.43,59254.0,Industrials,Specialty Industrial Machinery,22.0,75.0,54.0,14.0,29624.0,24150.0,23.45,13.19,115380904.0,No,25.671641791044774,74.32835820895522
7235,CHT,41.57,325639.0,Communication Services,Telecom Services,22.0,27.0,24.0,14.0,187695.0,236680.0,47.03,37.03,32371486720.0,No,11.609610886668085,88.3903891133319
7236,LONZ,49.9,94332.0,ETF,ETF,22.0,26.0,25.0,21.0,87486.0,95780.0,51.29,47.79,,No,2.710079937609672,97.28992006239034
7237,EVCM,10.76,153908.0,Technology,Software - Infrastructure,22.0,10.0,16.0,17.0,265295.0,120800.0,14.41,7.66,1950559360.0,No,25.32963219986121,74.67036780013879
7238,ETJ,8.83,245433.0,Financial Services,Asset Management,22.0,38.0,26.0,20.0,152104.0,170540.0,9.35,7.4,594274752.0,No,5.561497326203204,94.4385026737968
7239,LQTI,19.92,22316.0,ETF,ETF,22.0,30.0,25.0,21.0,96608.0,71650.0,22.17,19.45,,No,10.148849797023002,89.851150202977
7240,AR,34.37,5059811.0,Energy,Oil & Gas E&P,22.0,66.0,56.0,41.0,5592832.0,6248770.0,44.02,29.1,10603492352.0,No,21.921853702862347,78.07814629713765
7241,IBUY,68.82,14692.0,ETF,ETF,22.0,11.0,18.0,18.0,11975.0,23330.0,79.06,51.6,,No,12.952188211484957,87.04781178851503
7242,KWT,37.25,341.0,ETF,ETF,22.0,22.0,17.0,18.0,9626.0,4830.0,41.08,32.9,,No,9.323271665043812,90.6767283349562
7243,XRMI,17.88,5348.0,ETF,ETF,22.0,29.0,36.0,29.0,16757.0,14770.0,19.63,17.38,,No,8.91492613346918,91.08507386653082
7244,TLT,87.54,31690275.0,ETF,ETF,22.0,31.0,24.0,24.0,35312632.0,39206650.0,94.09,83.3,,No,6.961419917100645,93.03858008289936
7245,NVEC,64.7,47876.0,Technology,Semiconductors,22.0,30.0,19.0,44.0,57786.0,63730.0,82.3,51.5,312964704.0,No,21.385176184690152,78.61482381530985
7246,TMUSZ,22.73,18318.0,,,22.0,25.0,22.0,24.0,36701.0,12130.0,23.94,21.0,,No,5.054302422723478,94.94569757727652
7247,SFB,20.51,6333.0,,,22.0,,,,11085.0,11085.0,20.87,20.44,,Yes,1.7249640632486796,98.27503593675132
7248,SCEP,24.68,18246.0,ETF,ETF,22.0,24.0,,,236150.0,27710.0,25.22,24.36,,No,2.1411578112609004,97.8588421887391
7249,WIW,8.64,116739.0,Financial Services,Asset Management,22.0,46.0,24.0,20.0,248195.0,208270.0,9.03,8.33,528630944.0,No,4.318936877076399,95.6810631229236
7250,CEPV,10.18,68216.0,Financial Services,Shell Companies,22.0,27.0,24.0,,87400.0,139820.0,10.36,10.13,323622208.0,No,1.7374517374517346,98.26254826254826
7251,XXV,24.67,34369.0,ETF,ETF,22.0,20.0,,,46927.0,63000.0,27.56,24.05,,No,10.48621190130623,89.51378809869377
7252,MCR,6.27,53948.0,Financial Services,Asset Management,22.0,42.0,25.0,21.0,78970.0,100960.0,6.58,5.57,261386496.0,No,4.71124620060791,95.28875379939208
7253,RDAG,10.23,448.0,Financial Services,Shell Companies,22.0,49.0,26.0,21.0,79598.0,65840.0,12.64,9.77,383624992.0,No,19.06645569620253,80.93354430379746
7254,FLYU,51.05,163.0,ETF,ETF,22.0,4.0,41.0,12.0,1085.0,1110.0,69.9,21.62,,No,26.967095851216033,73.03290414878397
7255,ARTNA,32.31,24522.0,Utilities,Utilities - Regulated Water,22.0,51.0,27.0,19.0,27819.0,34160.0,36.19,29.97,334011584.0,No,10.721193699917093,89.2788063000829
7256,LTPZ,52.16,44015.0,ETF,ETF,22.0,39.0,25.0,25.0,64888.0,67280.0,55.85,49.04,,No,6.606982990152202,93.3930170098478
7257,RSG,219.94,862041.0,Industrials,Waste Management,22.0,69.0,61.0,15.0,1511457.0,1477300.0,258.75,201.42,68668743680.0,No,14.999033816425122,85.00096618357487
7258,DAAQU,10.41,266.0,Financial Services,Shell Companies,22.0,44.0,20.0,19.0,844.0,3580.0,11.7,10.1,,No,11.025641025641018,88.97435897435898
7260,BJ,100.4,1887164.0,Consumer Defensive,Discount Stores,21.0,88.0,70.0,14.0,2092649.0,2243200.0,121.1,86.68,13228039168.0,No,17.093311312964484,82.90668868703551
7261,PCN,12.83,302486.0,Financial Services,Asset Management,21.0,35.0,26.0,33.0,346755.0,313740.0,13.84,11.3,918139840.0,No,7.297687861271675,92.70231213872833
7262,ACP,5.66,274335.0,Financial Services,Asset Management,21.0,61.0,51.0,17.0,684168.0,522220.0,6.28,4.92,710164032.0,No,9.872611464968156,90.12738853503186
7263,TBX,27.91,4023.0,ETF,ETF,21.0,48.0,28.0,21.0,5465.0,9500.0,30.05,27.37,,No,7.121464226289518,92.87853577371048
7264,EXC,44.33,6748718.0,Utilities,Utilities - Regulated Electric,21.0,61.0,19.0,19.0,7509062.0,8104140.0,48.51,40.81,44772737024.0,No,8.616780045351474,91.38321995464852
7265,EQR,63.89,3208113.0,Real Estate,REIT - Residential,21.0,61.0,62.0,25.0,2306608.0,2642810.0,75.86,58.38,25144668160.0,No,15.779066701819138,84.22093329818085
7266,NXP,14.23,169642.0,Financial Services,Asset Management,21.0,49.0,25.0,34.0,189052.0,247870.0,15.07,13.3,740053696.0,No,5.573988055739879,94.42601194426013
7267,IBGL,24.28,337.0,ETF,ETF,21.0,29.0,24.0,24.0,1322.0,1100.0,25.54,23.33,,No,4.933437744714166,95.06656225528583
7268,REGCO,22.47,1744.0,Real Estate,REIT - Retail,21.0,26.0,22.0,23.0,2940.0,2070.0,24.24,21.43,,No,7.3019801980198,92.69801980198021
7269,DVRE,23.55,4.0,ETF,ETF,21.0,78.0,52.0,22.0,45.0,50.0,25.14,21.79,,No,6.324582338902148,93.67541766109785
7270,NEWZ,27.99,199.0,ETF,ETF,21.0,52.0,23.0,36.0,1662.0,1500.0,30.34,24.22,,No,7.745550428477263,92.25444957152274
7271,ERII,15.47,295717.0,Industrials,Pollution & Treatment Controls,21.0,82.0,13.0,46.0,467816.0,312600.0,18.32,10.86,822979008.0,No,15.556768558951964,84.44323144104804
7272,SLMBP,74.5,2429.0,Financial Services,Credit Services,21.0,54.0,25.0,19.0,6273.0,4490.0,83.15,65.5,4864484864.0,No,10.40288634996994,89.59711365003005
7273,SRLN,40.7,8321959.0,ETF,ETF,21.0,24.0,25.0,21.0,4566070.0,8434570.0,41.8,39.08,,No,2.631578947368408,97.36842105263159
7274,PTBD,19.47,13197.0,ETF,ETF,21.0,39.0,31.0,21.0,39544.0,25890.0,20.4,19.3,,No,4.558823529411764,95.44117647058825
7275,ELC,20.83,4452.0,,,21.0,47.0,23.0,21.0,32054.0,17530.0,22.67,19.86,,No,8.116453462726083,91.88354653727392
7276,TXUG,24.82,8.0,ETF,ETF,21.0,22.0,28.0,20.0,498.0,180.0,26.29,21.26,,No,5.591479650057051,94.40852034994295
7277,VALU,37.1,2765.0,Financial Services,Financial Data & Stock Exchanges,21.0,52.0,50.0,18.0,2847.0,2050.0,44.17,32.94,348364288.0,No,16.00633914421553,83.99366085578447
7278,INDE,29.24,4746.0,ETF,ETF,21.0,21.0,17.0,25.0,4432.0,21090.0,31.44,25.72,,No,6.997455470737922,93.00254452926208
7279,EVLN,49.06,91242.0,ETF,ETF,21.0,27.0,26.0,21.0,153077.0,118040.0,50.44,48.21,,No,2.7359238699444797,97.26407613005551
7280,JUCY,22.14,28711.0,ETF,ETF,21.0,29.0,27.0,23.0,52588.0,62450.0,23.05,21.52,,No,3.9479392624728855,96.05206073752711
7281,UTL,50.57,44780.0,Utilities,Utilities - Diversified,21.0,64.0,58.0,38.0,114645.0,86570.0,59.99,44.61,905951040.0,No,15.702617102850477,84.29738289714952
7282,GABF,45.55,8330.0,ETF,ETF,21.0,20.0,22.0,19.0,9609.0,10110.0,49.8,36.75,,No,8.53413654618474,91.46586345381526
7283,SIGIP,17.18,13258.0,Financial Services,Insurance - Property & Casualty,21.0,55.0,25.0,22.0,7100.0,4270.0,18.74,16.61,,No,8.324439701173954,91.67556029882604
7284,CRBG,31.16,4731101.0,Financial Services,Asset Management,21.0,62.0,51.0,15.0,5857850.0,3905320.0,36.57,23.69,15716492288.0,No,14.793546622914958,85.20645337708504
7286,QTAC,24.81,24091.0,ETF,ETF,21.0,19.0,,,81031.0,97060.0,26.55,23.9,,No,6.553672316384188,93.44632768361582
7287,BBAR,17.95,816082.0,Financial Services,Banks - Regional,21.0,58.0,57.0,51.0,733270.0,919540.0,23.1,7.76,4134502656.0,No,22.2943722943723,77.7056277056277
7288,BRLN,50.95,5032.0,ETF,ETF,21.0,24.0,26.0,20.0,7873.0,11200.0,52.65,49.41,,No,3.2288698955365542,96.77113010446344
7289,BATRA,43.42,97797.0,Communication Services,Entertainment,21.0,56.0,44.0,14.0,58890.0,93740.0,50.5,38.67,2732130560.0,No,14.019801980198016,85.98019801980197
7290,PFFR,18.1,42885.0,ETF,ETF,21.0,42.0,25.0,21.0,33650.0,38690.0,19.27,16.99,,No,6.071613907628429,93.92838609237157
7291,SXQG,31.92,398.0,ETF,ETF,21.0,20.0,20.0,20.0,3229.0,5690.0,33.92,26.79,,No,5.896226415094339,94.10377358490565
7292,AFGB,21.84,8097.0,,,21.0,49.0,20.0,32.0,10900.0,7990.0,23.47,20.48,,No,6.945036216446524,93.05496378355348
7293,KBUF,30.9,264.0,ETF,ETF,21.0,26.0,14.0,20.0,806.0,1460.0,35.01,28.0,,No,11.7395029991431,88.2604970008569
7294,CGRO,26.56,3277.0,ETF,ETF,21.0,19.0,14.0,18.0,6311.0,990.0,32.22,21.29,,No,17.5667287399131,82.43327126008691
7295,AB,39.43,1272406.0,Financial Services,Asset Management,21.0,52.0,28.0,21.0,296186.0,734580.0,44.11,32.28,4358485504.0,No,10.609839038766719,89.39016096123328
7296,DAAQ,10.2,21004.0,Financial Services,Shell Companies,21.0,38.0,25.0,21.0,127368.0,108880.0,11.24,10.05,234600000.0,No,9.252669039145916,90.74733096085409
7298,VBF,15.38,96617.0,Financial Services,Asset Management,21.0,31.0,24.0,21.0,53298.0,47010.0,15.98,14.33,175717872.0,No,3.754693366708383,96.24530663329162
7299,AEFC,20.01,44003.0,,,21.0,53.0,26.0,27.0,45345.0,31600.0,21.39,18.61,,No,6.4516129032258025,93.5483870967742
7300,UDR,37.55,3804349.0,Real Estate,REIT - Residential,21.0,56.0,67.0,19.0,3551093.0,5543100.0,46.47,32.94,14137163776.0,No,19.19517968581881,80.80482031418119
7301,IBGK,23.62,287.0,ETF,ETF,21.0,29.0,24.0,24.0,1095.0,640.0,25.22,22.79,,No,6.3441712926248925,93.65582870737511
7302,SEIX,23.21,55242.0,ETF,ETF,21.0,27.0,26.0,20.0,157611.0,165700.0,24.03,22.97,,No,3.412401165210155,96.58759883478984
7303,XYLG,27.75,11041.0,ETF,ETF,21.0,38.0,17.0,22.0,36695.0,34410.0,29.91,23.07,,No,7.221664994984955,92.77833500501504
7305,LANDP,19.72,38903.0,Real Estate,REIT - Specialty,21.0,60.0,29.0,23.0,30068.0,24580.0,21.96,18.21,,No,10.200364298724963,89.79963570127504
7306,BNH,15.95,8188.0,,,21.0,29.0,26.0,26.0,27988.0,21800.0,17.2,14.5,,No,7.267441860465117,92.73255813953489
7307,BBN,16.34,159445.0,Financial Services,Asset Management,21.0,34.0,20.0,23.0,368896.0,293640.0,17.45,15.37,1009689728.0,No,6.36103151862464,93.63896848137536
7308,METV,16.89,100884.0,ETF,ETF,21.0,10.0,10.0,14.0,74401.0,93150.0,21.41,11.43,,No,21.111630079402147,78.88836992059785
7309,NPV,11.38,34678.0,Financial Services,Asset Management,21.0,56.0,26.0,40.0,61818.0,49140.0,12.73,10.68,210092480.0,No,10.604870384917515,89.39512961508248
7310,PJT,162.5,291328.0,Financial Services,Capital Markets,21.0,12.0,21.0,14.0,252778.0,342400.0,195.62,119.76,6457652736.0,No,16.930784173397406,83.06921582660259
7311,FTHY,14.08,83461.0,Financial Services,Asset Management,21.0,40.0,29.0,18.0,130249.0,91670.0,14.98,12.84,517763712.0,No,6.008010680907879,93.99198931909211
7312,ASUR,8.91,56063.0,Technology,Software - Application,21.0,17.0,65.0,53.0,89416.0,84800.0,12.18,7.63,247376128.0,No,26.847290640394085,73.15270935960592
7314,UTHY,41.28,17120.0,ETF,ETF,21.0,29.0,24.0,23.0,11526.0,28720.0,44.74,39.55,,No,7.733571747876622,92.26642825212338
7315,BBLB,82.52,73.0,ETF,ETF,21.0,39.0,21.0,23.0,521.0,450.0,88.41,79.6,,No,6.662142291595973,93.33785770840403
7316,TYO,13.34,51555.0,ETF,ETF,21.0,54.0,40.0,23.0,23134.0,31930.0,15.18,12.61,,No,12.12121212121212,87.87878787878788
7317,UNM,74.56,3771293.0,Financial Services,Insurance - Life,21.0,17.0,21.0,55.0,1333500.0,1376380.0,84.48,66.81,12698555392.0,No,11.742424242424244,88.25757575757575
7318,EVV,9.93,253619.0,Financial Services,Asset Management,21.0,28.0,25.0,20.0,318144.0,282990.0,10.41,8.81,1153900416.0,No,4.610951008645537,95.38904899135446
7319,BEPI,15.91,5902.0,,,21.0,24.0,24.0,18.0,12678.0,10610.0,17.48,14.49,,No,8.981693363844395,91.01830663615561
7321,IETC,92.97,53469.0,ETF,ETF,21.0,12.0,13.0,16.0,63140.0,82700.0,108.47,64.06,,No,14.289665345256752,85.71033465474325
7322,QOWZ,34.33,2401.0,ETF,ETF,21.0,17.0,18.0,18.0,1367.0,1050.0,37.26,27.1,,No,7.863660762211487,92.1363392377885
7323,GSGO,38.94,4716.0,ETF,ETF,21.0,19.0,,,9570.0,9080.0,41.06,37.86,,No,5.163175840233815,94.83682415976618
7324,TNXT,24.09,3180.0,ETF,ETF,21.0,,,,19920.0,19920.0,25.0,23.39,,No,3.640000000000001,96.36
7326,JTEK,83.51,459474.0,ETF,ETF,21.0,11.0,12.0,20.0,266568.0,416600.0,97.86,56.4,,No,14.66380543633762,85.33619456366239
7328,AFGD,21.13,4232.0,,,21.0,50.0,20.0,24.0,8037.0,4480.0,22.8,18.19,,No,7.324561403508779,92.67543859649122
7329,LMAT,87.42,125694.0,Healthcare,Medical Instruments & Supplies,21.0,65.0,43.0,15.0,170073.0,121690.0,105.55,71.42,1983209600.0,No,17.176693510184744,82.82330648981527
7330,ETY,15.05,206949.0,Financial Services,Asset Management,21.0,23.0,19.0,17.0,220385.0,244870.0,16.03,11.82,2396629504.0,No,6.113537117903933,93.88646288209607
7331,RZC,25.42,37546.0,,,21.0,30.0,26.0,22.0,35640.0,52930.0,26.48,24.74,,No,4.0030211480362485,95.99697885196376
7332,FNGS,62.88,154359.0,ETF,ETF,21.0,13.0,12.0,18.0,69703.0,77350.0,74.43,42.5,,No,15.517936316001615,84.48206368399839
7333,PEG,80.65,1272972.0,Utilities,Utilities - Regulated Electric,21.0,64.0,41.0,14.0,2959945.0,3540380.0,91.26,74.67,40256770048.0,No,11.626123164584703,88.3738768354153
7334,MGRD,15.52,13609.0,,,21.0,42.0,23.0,24.0,12803.0,11100.0,16.94,14.61,,No,8.382526564344756,91.61747343565524
7335,TCAL,23.96,242676.0,ETF,ETF,21.0,51.0,41.0,19.0,137703.0,173440.0,29.81,23.24,,No,19.62428715196242,80.37571284803758
7336,IAGG,50.23,699427.0,ETF,ETF,21.0,36.0,21.0,20.0,1037296.0,1056800.0,51.83,49.57,,No,3.0870152421377606,96.91298475786225
7337,IRVH,20.43,5.0,ETF,ETF,21.0,31.0,23.0,19.0,578.0,1440.0,21.92,19.93,,No,6.797445255474462,93.20255474452553
7338,SIOO,19.67,7489.0,ETF,ETF,21.0,25.0,,,10047.0,12680.0,20.23,19.37,,No,2.7681660899653915,97.23183391003461
7339,FCPT,25.34,344127.0,Real Estate,REIT - Retail,21.0,78.0,59.0,20.0,843863.0,737060.0,29.81,22.78,2688118272.0,No,14.994968131499494,85.00503186850051
7340,FXED,17.84,4069.0,ETF,ETF,21.0,29.0,24.0,19.0,8826.0,7240.0,19.0,16.85,,No,6.105263157894738,93.89473684210526
7342,TPGXL,24.88,7557.0,,,21.0,28.0,20.0,19.0,19583.0,10710.0,26.25,23.53,,No,5.219047619047624,94.78095238095237
7343,PBOT,24.75,1722.0,ETF,ETF,21.0,16.0,19.0,,606.0,940.0,26.77,23.64,,No,7.545760179305192,92.45423982069481
7344,KTN,25.9,4109.0,,,21.0,52.0,22.0,23.0,2262.0,4570.0,27.2,25.5,,No,4.779411764705885,95.22058823529412
7345,TFJL,19.83,81.0,ETF,ETF,21.0,44.0,22.0,22.0,11768.0,2280.0,21.41,19.54,,No,7.379729098552088,92.62027090144791
7346,TLTI,46.18,4706.0,ETF,ETF,21.0,29.0,24.0,23.0,5867.0,6380.0,51.01,44.1,,No,9.468731621250733,90.53126837874926
7348,FCLD,28.19,21935.0,ETF,ETF,21.0,12.0,14.0,39.0,14798.0,28820.0,31.93,20.0,,No,11.713122455371119,88.28687754462888
7349,XCCC,37.6,195225.0,ETF,ETF,21.0,24.0,25.0,20.0,372124.0,363090.0,39.62,33.91,,No,5.098435133770813,94.90156486622918
7350,VHI,15.51,49409.0,Basic Materials,Chemicals,21.0,95.0,75.0,34.0,24601.0,39600.0,20.39,11.44,438968544.0,No,23.933300637567438,76.06669936243257
7351,BCBP,8.28,83727.0,Financial Services,Banks - Regional,21.0,66.0,60.0,23.0,91372.0,117570.0,10.83,7.31,143028720.0,No,23.54570637119114,76.45429362880886
7352,PRU,102.8,2597493.0,Financial Services,Insurance - Life,21.0,10.0,24.0,36.0,1880785.0,2903040.0,119.76,90.38,36179734528.0,No,14.161656646626591,85.8383433533734
7353,FGN,25.75,14716.0,,,21.0,45.0,24.0,19.0,24495.0,20820.0,27.6,24.21,,No,6.702898550724642,93.29710144927536
7354,BEPH,15.12,14259.0,,,20.0,25.0,24.0,18.0,32229.0,20400.0,16.89,13.96,,No,10.47957371225578,89.52042628774421
7355,MBINN,20.16,24773.0,Financial Services,Banks - Regional,20.0,73.0,28.0,32.0,14709.0,9750.0,22.3,18.27,,No,9.596412556053814,90.4035874439462
7356,FIAX,17.93,22270.0,ETF,ETF,20.0,29.0,27.0,21.0,21196.0,10350.0,19.2,17.6,,No,6.614583333333332,93.38541666666667
7357,BNDX,48.55,3946134.0,ETF,ETF,20.0,36.0,23.0,20.0,5357731.0,6691340.0,49.93,48.2,,No,2.7638694171840625,97.23613058281593
7358,BBB,28.26,386.0,ETF,ETF,20.0,16.0,15.0,16.0,3050.0,2070.0,31.96,21.92,,No,11.576971214017519,88.42302878598248
7359,ERNZ,21.57,151.0,ETF,ETF,20.0,66.0,51.0,19.0,63993.0,2200.0,24.88,20.38,,No,13.303858520900317,86.69614147909968
7360,CPT,106.63,1781349.0,Real Estate,REIT - Residential,20.0,25.0,56.0,24.0,1428827.0,1390610.0,126.55,97.17,11393705984.0,No,15.740813907546425,84.25918609245358
7362,LBRDP,24.12,3837.0,Communication Services,Telecom Services,20.0,31.0,26.0,19.0,8409.0,4480.0,25.55,23.39,,No,5.596868884540116,94.40313111545989
7363,DXCM,69.97,3533466.0,Healthcare,Medical Devices,20.0,32.0,82.0,14.0,5579793.0,5258310.0,93.25,54.11,27439104000.0,No,24.965147453083112,75.03485254691688
7364,RVSB,5.41,47979.0,Financial Services,Banks - Regional,20.0,77.0,22.0,60.0,46740.0,56060.0,6.59,4.74,112259528.0,No,17.905918057663122,82.09408194233689
7365,TLTW,22.72,1482771.0,ETF,ETF,20.0,29.0,23.0,24.0,1403363.0,1747850.0,24.3,22.18,,No,6.502057613168731,93.49794238683127
7366,HYGW,29.85,34625.0,ETF,ETF,20.0,32.0,28.0,22.0,92472.0,64850.0,31.93,29.66,,No,6.514249921703722,93.48575007829628
7367,BIPH,16.8,13462.0,,,20.0,48.0,26.0,22.0,14185.0,16290.0,19.3,15.4,,No,12.953367875647666,87.04663212435233
7368,CBSH,55.17,1293225.0,Financial Services,Banks - Regional,20.0,59.0,64.0,18.0,1174059.0,1463380.0,65.36,48.69,8129692672.0,No,15.590575275397795,84.40942472460222
7369,GJP,24.35,3989.0,,,20.0,23.0,23.0,21.0,731.0,530.0,25.2,23.5,,No,3.3730158730158646,96.62698412698414
7370,RW,24.78,1501.0,ETF,ETF,20.0,20.0,21.0,18.0,5204.0,6200.0,27.33,24.33,,No,9.330406147091098,90.6695938529089
7372,CRBD,23.99,37254.0,,,20.0,56.0,20.0,23.0,73103.0,45060.0,25.58,19.76,,No,6.215793588741204,93.7842064112588
7374,BALQ,49.04,1467.0,ETF,ETF,20.0,23.0,,,1518.0,2840.0,51.27,47.75,,No,4.349522137702368,95.65047786229763
7375,KPRO,28.5,202.0,ETF,ETF,20.0,30.0,15.0,21.0,377.0,450.0,31.35,27.3,,No,9.090909090909095,90.9090909090909
7376,FTF,6.21,76406.0,Financial Services,Asset Management,20.0,50.0,43.0,19.0,213493.0,235290.0,6.71,5.57,250917392.0,No,7.451564828614009,92.54843517138599
7377,MPLT,16.98,177519.0,Healthcare,Biotechnology,20.0,71.0,60.0,,276708.0,198930.0,21.55,12.24,770434048.0,No,21.20649651972158,78.79350348027843
7378,PCAP,10.16,186204.0,,,20.0,31.0,25.0,20.0,85918.0,159900.0,11.42,9.01,385368800.0,No,11.033274956217161,88.96672504378283
7379,PFOE,24.42,13009.0,ETF,ETF,20.0,16.0,,,163112.0,283960.0,26.34,24.06,,No,7.289293849658307,92.7107061503417
7380,MA,548.74,3141576.0,Financial Services,Credit Services,20.0,17.0,26.0,20.0,3345862.0,4835030.0,601.77,465.59,490264985600.0,No,8.81233693936221,91.18766306063779
7381,HDB,34.46,7026592.0,Financial Services,Banks - Regional,20.0,63.0,19.0,13.0,4691888.0,6601130.0,39.8,29.23,176756998144.0,No,13.41708542713567,86.58291457286434
7382,WBI,22.93,774898.0,Energy,Oil & Gas Equipment & Services,20.0,94.0,17.0,,506711.0,438660.0,27.12,18.64,992063040.0,No,15.449852507374636,84.55014749262536
7383,UMH,15.91,283952.0,Real Estate,REIT - Residential,20.0,34.0,63.0,18.0,580940.0,524600.0,19.14,13.95,1356019968.0,No,16.875653082549636,83.12434691745037
7384,BIPI,16.9,20484.0,,,20.0,48.0,20.0,21.0,16118.0,9850.0,18.18,15.2,,No,7.040704070407047,92.95929592959295
7385,LOMA,11.28,266155.0,Basic Materials,Building Materials,20.0,16.0,41.0,14.0,448600.0,397290.0,14.17,7.04,1482894336.0,No,20.395201129146088,79.60479887085391
7386,UNMA,23.39,6596.0,,,20.0,34.0,26.0,24.0,21709.0,11990.0,25.33,22.7,5288525824.0,No,7.658902487169356,92.34109751283064
7387,SPE,14.94,132009.0,Financial Services,Asset Management,20.0,48.0,24.0,18.0,38001.0,36930.0,15.99,12.72,158709936.0,No,6.566604127579742,93.43339587242025
7388,HRL,24.93,2712840.0,Consumer Defensive,Packaged Foods,20.0,85.0,79.0,11.0,4989477.0,4917500.0,32.07,21.03,13714173952.0,No,22.263797942001872,77.73620205799813
7389,IVVW,45.47,18506.0,ETF,ETF,20.0,28.0,24.0,27.0,30460.0,31670.0,50.43,38.57,,No,9.835415427325007,90.16458457267498
