Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1104,SAIA,417.89,226363,Industrials,Trucking,83.0,8.0,75.0,83.0,16.2457,15.8279,433567.0,347790.0,494.71,249.32,11116677120,NO,449.27,365.55,448.84,396.87,,5991,0.18,235200,NO,NO,2021-08-27,6159900
1106,SNSR,49.17,8866,ETF,ETF,83.0,10.0,87.0,86.0,1.4297,1.0421,23137.0,18940.0,53.8,34.2,0,NO,48.56,40.98,49.26,42.52,,2462,0.76,8900,NO,NO,2023-02-01,973300
1108,NSIT,111.71,409007,Technology,Electronics & Computer Distribution,83.0,18.0,95.0,88.0,5.57,5.5614,536040.0,592140.0,148.58,63.62,3374079488,NO,98.28,90.75,105.19,87.95,,7913,0.0,413700,NO,NO,2002-07-18,12058000
1121,UFO,50.31,413934,ETF,ETF,83.0,6.0,36.0,85.0,1.8456,1.681,1410895.0,1172120.0,68.21,28.71,0,NO,54.3,44.64,54.3,48.56,,1817,0.0,417800,NO,NO,2026-05-29,4061500
1134,ASND,267.92,536524,Healthcare,Biotechnology,83.0,94.0,73.0,81.0,10.6576,10.6576,789262.0,1272530.0,274.89,160.86,17573632000,NO,234.6,220.69,241.28,229.03,,2875,0.0,547100,NO,NO,2023-04-03,7860200
1135,XTN,115.74,53752,ETF,ETF,83.0,70.0,79.0,82.0,2.33,2.1507,82513.0,171810.0,120.9,79.18,0,NO,109.1,96.87,111.34,102.55,,3881,0.0,55000,NO,NO,2021-10-20,1619000
1139,PWB,161.27,125680,ETF,ETF,83.0,26.0,84.0,83.0,4.8821,3.2743,91211.0,75620.0,169.01,115.84,0,NO,156.56,136.7,158.4,141.86,,5368,1.59,126300,NO,NO,2007-07-17,7757800
1142,JNJ,259.33,5081102,Healthcare,Drug Manufacturers - General,83.0,90.0,46.0,81.0,6.4914,5.7379,8197850.0,10548960.0,263.1,154.21,624263495680,NO,233.4,219.35,238.68,232.7,,16234,0.0,6798100,NO,NO,2023-08-21,151319500
1144,CAFG,33.75,46837,ETF,ETF,83.0,74.0,81.0,86.0,0.3998,0.3198,4550.0,11330.0,34.34,23.68,0,NO,31.73,27.9,32.22,29.08,,796,0.09,47000,NO,NO,2023-12-18,104800
1146,TSNF,31.9,1355,ETF,ETF,83.0,14.0,86.0,,0.7743,0.5547,6498.0,4490.0,34.31,22.34,0,NO,31.23,,31.81,,,128,0.0,1400,NO,NO,2026-01-07,210700
1156,MCB,100.21,92938,Financial Services,Banks - Regional,83.0,89.0,78.0,85.0,2.8384,2.7449,148034.0,196990.0,102.04,64.66,1242082560,NO,92.06,83.36,93.75,88.08,,2173,0.0,111800,NO,NO,2023-03-30,6584500
1157,ASCE,34.59,25231,ETF,ETF,83.0,74.0,80.0,84.0,0.697,0.5914,32696.0,39460.0,35.22,24.12,0,NO,32.92,28.85,33.46,30.18,,250,0.23,25700,NO,NO,2025-08-29,267900
1159,AMBA,79.73,1841614,Technology,Semiconductor Equipment & Materials,82.0,79.0,94.0,61.0,7.1686,6.7407,1403716.0,2316240.0,96.69,48.3,3497610496,NO,73.73,71.63,73.87,66.48,,3451,0.0,1885800,NO,NO,2015-06-22,25072600
1162,TEX,69.58,741940,Industrials,Farm & Heavy Construction Machinery,82.0,84.0,76.0,85.0,3.3321,3.0321,1313522.0,2047220.0,74.69,41.7,7947189760,NO,63.33,58.06,64.03,61.74,,11667,1.06,939800,NO,NO,2009-05-29,23281700
1163,MVV,90.13,20094,ETF,ETF,82.0,65.0,82.0,84.0,2.2357,1.965,11496.0,17820.0,92.24,61.64,0,NO,85.86,76.21,86.97,79.95,,5040,0.39,20200,NO,NO,2014-02-03,95802300
1170,BCTK,31.23,5898,ETF,ETF,82.0,21.0,87.0,80.0,1.0706,0.8641,22501.0,18470.0,32.62,22.06,0,NO,29.81,,30.3,26.79,,138,0.69,5800,NO,NO,2025-12-29,243400
1172,RPG,60.5,673262,ETF,ETF,82.0,26.0,84.0,84.0,1.91,1.38,645413.0,605480.0,64.06,43.41,0,NO,58.65,50.74,59.53,52.71,,5114,0.0,678400,NO,NO,2019-04-03,16660000
1177,CPAI,51.37,25310,ETF,ETF,82.0,50.0,79.0,83.0,0.9659,0.8545,60680.0,67650.0,52.3,35.06,0,NO,49.17,43.4,49.82,45.38,,650,0.0,25800,NO,NO,2026-01-30,253400
1181,EXEL,55.53,3052570,Healthcare,Biotechnology,82.0,78.0,84.0,82.0,1.6271,1.5914,2709791.0,3413740.0,56.21,33.76,13957747712,NO,50.27,44.26,52.28,46.44,,6592,0.0,3143400,NO,NO,2015-07-20,74607500
1182,CBSE,50.58,3300,ETF,ETF,82.0,19.0,84.0,83.0,1.0829,0.7135,7273.0,19910.0,52.82,33.5,0,NO,49.31,43.35,49.88,44.83,,1414,0.0,3300,NO,NO,2024-01-11,153400
1186,PCVX,56.96,770610,Healthcare,Biotechnology,82.0,93.0,14.0,79.0,2.5106,2.5006,1610937.0,2633300.0,65.0,29.08,8224891904,NO,52.52,50.22,52.22,53.71,,1522,0.0,1310600,NO,NO,2022-10-24,14494400
1195,DWAS,121.19,22118,ETF,ETF,82.0,73.0,78.0,81.0,2.8607,2.285,13026.0,18690.0,127.77,81.43,0,NO,116.06,102.56,117.17,106.77,,3509,0.0,22600,NO,NO,2026-01-21,1701700
1200,QQQJ,45.62,197796,ETF,ETF,82.0,51.0,81.0,80.0,0.7169,0.6551,149316.0,138220.0,46.17,31.86,0,NO,43.12,38.74,43.93,40.05,,1437,0.37,198100,NO,NO,2021-03-04,2226500
1202,AFSC,38.63,522,ETF,ETF,82.0,80.0,82.0,83.0,0.5883,0.3445,334.0,540.0,39.3,28.09,0,NO,36.22,32.48,36.91,33.72,,346,0.0,500,NO,NO,2025-06-02,96800
1206,IDGT,116.4,42316,ETF,ETF,82.0,7.0,63.0,88.0,2.7721,2.37,70827.0,94490.0,133.05,81.06,0,NO,121.76,99.18,121.46,104.94,,6249,0.74,42300,NO,NO,2016-07-08,2852100
1210,AIRR,126.97,462355,ETF,ETF,82.0,23.0,61.0,84.0,3.5119,3.1331,744214.0,657590.0,135.05,82.22,0,NO,128.3,111.65,128.25,118.35,,3098,0.77,467400,NO,NO,2025-08-12,2385200
1221,SKWD,60.2,726872,Financial Services,Insurance - Property & Casualty,82.0,97.0,90.0,72.0,2.2239,2.1486,484696.0,949540.0,62.2,40.6,2440692480,NO,48.49,47.13,51.16,47.78,,870,0.0,754400,NO,NO,2023-01-13,4172700
1223,FCUS,40.67,13572,ETF,ETF,82.0,5.0,54.0,84.0,1.7926,1.3503,27900.0,23520.0,47.49,25.5,0,NO,43.62,37.01,43.32,38.9,,879,2.07,14000,NO,NO,2025-11-13,265800
1231,PCLN,31.82,204,ETF,ETF,81.0,28.0,82.0,83.0,0.8384,0.2823,154.0,220.0,33.66,23.72,0,NO,31.13,,31.49,28.35,,179,0.0,100,NO,NO,2025-10-16,100300
1234,ISMD,49.57,32793,ETF,ETF,81.0,75.0,80.0,84.0,0.8754,0.805,32960.0,45740.0,50.48,34.67,0,NO,46.67,41.65,47.47,43.39,,2350,0.63,32800,NO,NO,2019-03-12,952400
1243,FYX,142.4,15812,ETF,ETF,81.0,76.0,75.0,82.0,2.1607,2.0629,36288.0,32310.0,145.45,95.31,0,NO,135.25,121.1,136.86,126.76,,4818,0.0,16000,NO,NO,2015-08-24,831900
1244,USFD,102.86,2999097,Consumer Defensive,Food Distribution,81.0,94.0,66.0,88.0,2.971,2.8767,2681629.0,3312660.0,104.43,69.88,22652000256,NO,89.38,84.11,90.44,88.96,,2540,0.0,3658400,NO,NO,2023-03-17,32994200
1246,AOTG,64.77,825,ETF,ETF,81.0,29.0,89.0,68.0,1.7571,1.3218,6370.0,2610.0,67.08,45.21,0,NO,61.2,55.62,62.32,55.8,,1007,0.0,900,NO,NO,2022-06-29,624900
1250,TRNS,91.72,146390,Industrials,Specialty Business Services,81.0,59.0,79.0,93.0,3.7357,3.6507,165383.0,185320.0,94.76,50.23,856728832,NO,82.96,71.78,85.38,75.46,,12245,1.34,154700,NO,NO,1998-02-18,1505600
1252,SUNC,67.86,336001,Energy,Oil & Gas Midstream,81.0,56.0,58.0,88.0,2.0974,2.0317,518060.0,413220.0,73.24,47.0,3495957248,NO,66.82,,67.35,60.61,,164,0.0,608000,NO,NO,2025-11-06,4044700
1257,IHE,100.25,147975,ETF,ETF,81.0,84.0,69.0,72.0,1.8293,1.6864,120067.0,286150.0,100.96,64.94,0,NO,91.54,85.2,93.82,89.32,,5072,0.0,149400,NO,NO,2008-06-18,3293400
1258,APPC,36.29,1363,ETF,ETF,81.0,,,,,,1860.0,1860.0,39.43,28.67,0,NO,,,,,,6,0.06,1400,NO,NO,2026-06-26,8500
1260,GTOP,48.87,22631,ETF,ETF,81.0,22.0,88.0,80.0,1.1014,0.8413,13614.0,16410.0,50.59,34.43,0,NO,47.06,,47.82,42.02,,143,0.33,22600,NO,NO,2025-12-22,673200
1261,CNOB,32.72,337380,Financial Services,Banks - Regional,81.0,85.0,79.0,81.0,0.845,0.8329,404360.0,619200.0,33.97,22.07,1645439616,NO,30.8,27.37,31.32,28.58,,8117,0.06,346000,NO,NO,2026-06-26,1948300
1273,FXL,207.77,34293,ETF,ETF,81.0,12.0,85.0,79.0,6.1064,4.9007,140068.0,749920.0,224.2,151.62,0,NO,202.39,177.16,205.64,181.71,,4818,1.08,34500,NO,NO,2017-11-10,17140900
1280,UMBF,144.41,417840,Financial Services,Banks - Regional,81.0,88.0,84.0,81.0,4.5021,4.4921,721857.0,985890.0,146.6,103.38,10972088320,NO,132.13,120.98,135.0,125.21,,11669,0.21,546600,NO,NO,2016-12-06,6362900
1290,IONQ,48.87,12441704,Technology,Computer Hardware,81.0,1.0,95.0,51.0,4.5546,4.2781,32477804.0,25919660.0,84.64,25.89,18241701888,NO,54.99,49.53,55.54,44.8,,1381,0.0,12476700,YES,NO,2025-01-08,128343800
1292,CTBI,72.82,107997,Financial Services,Banks - Regional,81.0,84.0,75.0,84.0,1.6421,1.6257,104124.0,159820.0,74.57,50.25,1322682112,NO,67.68,60.78,68.89,63.87,,9701,0.0,111700,NO,NO,2001-03-28,813454
1306,MADE,38.78,26421,ETF,ETF,80.0,55.0,68.0,80.0,1.0168,0.7125,19721.0,21790.0,39.68,26.84,0,NO,37.52,33.8,37.69,35.56,,492,0.97,27900,NO,NO,2026-02-17,160700
1308,BST,48.81,81880,Financial Services,Asset Management,80.0,31.0,87.0,76.0,1.4596,1.2746,119949.0,108580.0,51.3,34.87,1694684160,NO,46.39,41.85,47.34,42.42,,2936,0.52,83300,NO,NO,2014-10-29,950673
1310,CLSE,33.48,415366,ETF,ETF,80.0,21.0,72.0,78.0,0.4421,0.3749,246672.0,256050.0,34.76,23.14,0,NO,33.17,28.96,33.53,30.21,,1095,0.09,419600,NO,NO,2025-03-06,1165300
1314,GARP,81.25,517331,ETF,ETF,80.0,25.0,83.0,74.0,1.7247,1.3701,279381.0,273160.0,83.4,59.98,0,NO,78.33,70.27,79.48,72.11,,1624,0.82,524000,NO,NO,2025-10-15,4546400
1317,BOTT,50.65,23382,ETF,ETF,80.0,14.0,52.0,73.0,1.7415,1.0394,31814.0,37310.0,70.07,30.35,0,NO,52.47,48.0,52.01,51.39,,552,2.55,23600,NO,NO,2026-06-30,128900
1318,GSC,67.53,9676,ETF,ETF,80.0,78.0,80.0,80.0,1.1497,0.8839,32590.0,8330.0,69.43,49.7,0,NO,62.97,57.43,64.06,59.52,,687,0.0,9800,NO,NO,2026-04-16,827900
1319,GCO,33.17,142610,Consumer Cyclical,Apparel Retail,80.0,5.0,73.0,87.0,2.1164,2.02,226088.0,217780.0,43.6,21.26,368418272,NO,35.72,30.91,36.19,31.66,,13455,0.0,166300,NO,NO,2008-03-03,8196117
1329,CNEQ,40.37,113723,ETF,ETF,80.0,23.0,85.0,71.0,1.1549,0.9339,206955.0,164300.0,42.15,28.93,0,NO,39.3,35.45,39.76,35.81,,563,1.08,113900,NO,NO,2026-03-10,3760000
1330,WLDR,45.46,7517,ETF,ETF,80.0,27.0,78.0,83.0,1.1561,0.9846,11050.0,22210.0,47.82,33.11,0,NO,43.97,38.99,44.69,40.24,,2127,0.25,7500,NO,NO,2020-05-26,258800
1331,FSCC,36.57,24488,ETF,ETF,80.0,74.0,80.0,78.0,0.6744,0.6249,59454.0,38690.0,37.52,25.71,0,NO,34.78,31.54,35.25,32.53,,483,0.0,24800,NO,NO,2026-05-20,837800
1340,GIII,33.6,552725,Consumer Cyclical,Apparel Manufacturing,80.0,69.0,78.0,68.0,1.1514,1.095,545165.0,743710.0,36.53,22.83,1417603200,NO,32.27,29.69,32.86,30.66,,9204,0.0,632100,NO,NO,1998-12-29,36234000
1344,FTXR,45.56,70134,ETF,ETF,80.0,64.0,77.0,71.0,0.7536,0.6805,143252.0,206390.0,46.17,31.39,0,NO,43.26,39.53,44.04,41.42,,2458,0.17,70200,NO,NO,2026-02-27,30818500
1348,RUSC,38.52,3764,ETF,ETF,80.0,72.0,76.0,80.0,0.5311,0.4486,12504.0,46550.0,39.27,27.42,0,NO,36.82,33.13,37.24,34.46,,286,0.0,4000,NO,NO,2025-06-10,533200
1356,VFMO,237.9,91331,ETF,ETF,80.0,52.0,76.0,80.0,5.7828,4.662,66352.0,88910.0,250.2,170.03,0,NO,232.39,206.95,234.15,214.23,,2105,0.0,92000,NO,NO,2025-08-25,248900
1357,VCLN,30.86,458,ETF,ETF,80.0,5.0,54.0,76.0,1.0454,0.8327,1337.0,980.0,37.55,19.76,0,NO,32.57,28.24,32.43,29.58,,1234,2.49,500,NO,NO,2023-08-22,244000
1364,HAFC,32.48,159705,Financial Services,Banks - Regional,80.0,84.0,81.0,76.0,0.7229,0.7129,254785.0,323790.0,33.5,22.0,966813824,NO,30.67,27.76,31.08,28.66,,8115,0.0,174100,NO,NO,2011-11-15,2889588
1366,LOB,41.8,143756,Financial Services,Banks - Regional,80.0,90.0,83.0,77.0,1.0686,1.0529,259896.0,420740.0,42.89,29.36,1933767936,NO,38.14,35.98,38.75,37.23,,2753,0.73,194500,NO,NO,2015-07-23,2755700
1368,IWO,389.99,233717,ETF,ETF,80.0,68.0,81.0,76.0,7.8779,7.115,433880.0,630890.0,396.69,280.35,0,NO,374.21,340.52,378.51,349.14,,6521,0.32,236100,NO,NO,2007-10-24,12894800
1372,CTEC,62.95,1234,ETF,ETF,80.0,4.0,53.0,73.0,2.337,1.7171,4216.0,3360.0,83.01,37.95,0,NO,69.02,60.33,68.28,62.39,,1425,0.0,1300,NO,NO,2025-04-01,209720
