Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,Earning_Date,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKH
1901,SSO,65.06,2910658.0,ETF,ETF,81.0,22.0,85.0,69.0,2.1996,1.8868,4115959.0,4427760.0,70.13,46.98,0,,65.46,59.0,66.02,60.14,-7.23
1903,MDA,37.6,1552758.0,Industrials,Aerospace & Defense,81.0,6.0,89.0,,2.6807,2.6193,1043269.0,1840700.0,49.37,23.23,5217036288,,37.38,,37.45,,-23.84
1905,ICVT,120.56,613322.0,ETF,ETF,81.0,66.0,78.0,82.0,3.1085,2.619,889117.0,1124440.0,126.56,89.0,0,,117.36,105.73,118.15,108.07,-4.74
1910,IJR,144.42,7745490.0,ETF,ETF,81.0,81.0,79.0,80.0,2.6496,2.3339,4386959.0,4785390.0,145.32,107.09,0,,138.15,126.84,139.29,130.67,-0.62
1919,DE,600.75,939945.0,Industrials,Farm & Heavy Construction Machinery,81.0,95.0,64.0,89.0,17.8579,17.51,1271016.0,1182930.0,674.19,433.0,162266955776,,574.17,529.98,572.88,556.1,-10.89
1928,SPSM,56.14,1461151.0,ETF,ETF,81.0,81.0,79.0,80.0,1.0196,0.8975,1799062.0,2193800.0,56.61,41.76,0,,53.75,49.42,54.2,50.9,-0.83
1930,ALSN,119.68,470037.0,Consumer Cyclical,Auto Parts,81.0,88.0,51.0,84.0,3.8657,3.4527,856953.0,847750.0,137.62,76.01,9925778432,,121.34,105.58,120.8,114.61,-13.04
1931,HCC,84.15,552997.0,Basic Materials,Coking Coal,81.0,15.0,11.0,26.0,4.3262,4.0362,852401.0,668640.0,110.39,40.8,4443285504,,91.02,83.29,89.58,89.17,-23.77
1932,PNC,239.92,1825869.0,Financial Services,Banks - Regional,81.0,90.0,82.0,76.0,5.1585,4.8564,2069904.0,2903800.0,243.94,176.88,96343384064,,223.76,210.13,225.4,218.92,-1.65
1935,TMSL,42.71,396912.0,ETF,ETF,81.0,77.0,79.0,80.0,1.1029,0.8822,437885.0,540410.0,43.66,32.27,0,,41.15,37.71,41.47,38.89,-2.18
1945,CRUS,157.67,426718.0,Technology,Semiconductors,81.0,10.0,59.0,87.0,7.5956,6.7756,634167.0,546530.0,180.42,92.02,7954880512,,166.4,138.67,165.87,145.28,-12.61
1946,JCI,142.81,4511579.0,Industrials,Building Products & Equipment,81.0,78.0,54.0,82.0,5.1179,4.5493,3655233.0,4721980.0,149.38,102.09,87130603520,,141.75,126.41,142.09,132.57,-4.4
1950,AVLV,90.78,2480465.0,ETF,ETF,81.0,69.0,72.0,81.0,1.3051,1.0686,1235209.0,3313670.0,92.46,66.81,0,,88.57,79.92,89.15,83.2,-1.82
1960,KBWB,93.73,2182407.0,ETF,ETF,80.0,87.0,83.0,68.0,1.7593,1.6243,1560943.0,2348600.0,95.05,69.09,0,,87.89,82.79,88.47,85.29,-1.39
1965,ESML,54.35,163517.0,ETF,ETF,80.0,80.0,78.0,78.0,1.1193,0.9187,233106.0,766520.0,55.29,40.62,0,,52.38,48.27,52.8,49.69,-1.7
1967,EXPD,160.16,777798.0,Industrials,Integrated Freight & Logistics,80.0,63.0,73.0,57.0,3.4743,3.2686,1159862.0,1510470.0,168.52,110.48,20947509248,,155.98,145.2,157.34,153.36,-4.96
1968,FMX,123.08,596619.0,Consumer Defensive,Beverages - Brewers,80.0,75.0,77.0,85.0,3.2189,3.1561,486296.0,567030.0,130.55,83.08,41931075584,,121.01,106.89,122.07,112.3,-5.72
1974,TPR,149.75,1493435.0,Consumer Cyclical,Luxury Goods,80.0,79.0,26.0,73.0,5.6521,5.2914,2320504.0,2935130.0,161.97,84.12,30256197632,,142.42,130.86,141.24,139.72,-7.54
1996,AVUV,123.17,939462.0,ETF,ETF,80.0,74.0,71.0,80.0,1.9655,1.7916,1232527.0,1568120.0,125.2,89.27,0,,119.96,108.73,120.63,113.04,-1.62
2003,SCHM,35.8,828627.0,ETF,ETF,80.0,78.0,78.0,80.0,0.7507,0.6143,1206130.0,956580.0,36.65,27.52,0,,34.71,31.75,34.99,32.71,-2.32
2007,TLN,405.89,1590122.0,Utilities,Utilities - Independent Power Producers,80.0,85.0,88.0,67.0,23.4631,19.5916,751112.0,1044910.0,451.28,255.5,19399514112,,372.03,372.71,379.47,362.32,-10.06
2008,AVGO,382.07,28217995.0,Technology,Semiconductors,80.0,13.0,82.0,69.0,19.8506,16.3378,25889748.0,34652070.0,495.0,262.66,1817728778240,,412.6,361.17,411.82,364.11,-22.81
2009,AME,235.38,1319842.0,Industrials,Specialty Industrial Machinery,80.0,81.0,70.0,78.0,5.7364,4.8821,1230022.0,1432560.0,243.18,174.43,53949804544,,230.49,212.88,230.61,222.62,-3.21
2017,PH,961.09,427420.0,Industrials,Specialty Industrial Machinery,80.0,93.0,59.0,70.0,26.3971,24.0721,747775.0,698540.0,1034.96,672.22,121180372992,,906.48,880.45,903.88,922.56,-7.14
2018,HLT,343.42,2872705.0,Consumer Cyclical,Lodging,80.0,82.0,72.0,77.0,8.6529,8.4214,1604320.0,1666810.0,358.0,251.57,78179008512,,330.73,297.93,331.44,311.55,-4.07
2030,TT,483.15,1411247.0,Industrials,Building Products & Equipment,80.0,88.0,78.0,87.0,16.1007,13.7993,1353111.0,1418170.0,503.47,348.06,106802946048,,470.2,432.2,470.99,438.18,-4.04
2031,AIZ,263.82,261747.0,Financial Services,Insurance - Property & Casualty,80.0,72.0,83.0,63.0,5.6239,5.2325,411312.0,410730.0,268.67,183.39,13071657984,,246.34,229.47,249.82,235.28,-1.81
2040,CDNS,372.4,1310549.0,Technology,Software - Application,80.0,26.0,90.0,77.0,16.8965,15.6679,2449306.0,2599950.0,416.69,262.75,102713876480,,361.34,326.83,364.91,322.97,-10.63
2048,WTFC,159.81,616923.0,Financial Services,Banks - Regional,80.0,85.0,81.0,71.0,3.515,3.3929,443614.0,536820.0,162.96,119.61,10778826752,,151.08,141.74,152.2,146.54,-1.93
2049,NBIX,166.06,1246790.0,Healthcare,Drug Manufacturers - Specialty & Generic,80.0,82.0,87.0,70.0,4.8143,4.6764,1200488.0,1203450.0,169.57,122.14,16697329664,,150.26,141.73,153.12,141.49,-2.07
2052,DFUV,54.49,331186.0,ETF,ETF,80.0,76.0,74.0,79.0,0.83,0.661,452241.0,431640.0,55.47,41.59,0,,52.88,48.49,53.25,50.15,-1.77
2054,IVES,36.15,667082.0,ETF,ETF,80.0,20.0,85.0,69.0,1.2758,1.1262,600185.0,748700.0,41.93,26.37,0,,36.12,32.78,36.53,32.86,-13.78
