Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume,%_From_52WKH
1144,MRK,125.37,6844973,Healthcare,Drug Manufacturers - General,82.0,82.0,41.0,73.0,3.4007,3.16,10389981.0,13646900.0,130.29,76.66,,309641904128,NO,116.47,106.99,118.38,115.47,16232,0.0,6844973,NO,NO,2004-09-30,151976244,-3.78
1147,IVES,37.91,964019,ETF,ETF,82.0,11.0,87.0,75.0,1.0301,0.9276,605662.0,607600.0,41.93,26.48,,0,NO,36.52,32.92,37.02,33.04,270,0.0,964019,NO,NO,2025-11-20,2291700,-9.59
1151,EBAY,111.28,2670774,Consumer Cyclical,Internet Retail,82.0,59.0,79.0,83.0,3.077,2.9748,5307924.0,3739570.0,119.31,75.12,,49408319488,NO,108.91,94.19,109.83,97.01,6984,0.0,2670774,NO,NO,1998-11-10,577698739,-6.73
1153,HWM,267.41,2758521,Industrials,Aerospace & Defense,82.0,74.0,69.0,84.0,9.9536,9.1857,2790509.0,4999310.0,290.63,169.45,,106992746496,NO,259.22,227.18,261.57,241.0,2428,0.0,2758521,NO,NO,2019-01-22,55218793,-7.99
1166,ELV,416.19,1560892,Healthcare,Healthcare Plans,82.0,69.0,90.0,76.0,10.8293,10.5179,1735698.0,1835570.0,426.98,273.71,,90380812288,NO,387.0,344.43,395.08,353.57,6206,0.82,1560892,NO,NO,2008-03-11,54425800,-2.53
1168,TEX,68.7,1244043,Industrials,Farm & Heavy Construction Machinery,82.0,92.0,70.0,83.0,3.3193,2.9629,1303355.0,2035920.0,74.69,41.7,,7846678528,NO,63.01,57.9,63.31,61.15,11665,0.0,1244043,NO,NO,2009-05-29,23281700,-8.02
1179,AAPU,36.13,1430847,ETF,ETF,81.0,10.0,85.0,48.0,2.0229,1.9293,2280204.0,1621230.0,42.86,20.93,,0,NO,36.6,33.34,37.49,32.94,977,2.72,1430847,NO,NO,2025-08-08,17954100,-15.7
1182,ICLR,175.05,804451,Healthcare,Diagnostics & Research,81.0,96.0,93.0,16.0,8.2032,7.6789,1209945.0,1257150.0,211.0,66.57,,13409098752,NO,132.26,149.22,139.31,138.58,7075,0.17,804451,NO,NO,2026-02-12,23558100,-17.04
1204,SWK,91.34,1497752,Industrials,Tools & Accessories,81.0,92.0,84.0,79.0,3.6257,3.2614,1981660.0,2121290.0,95.16,61.9,,14199311360,NO,80.6,76.34,82.28,79.37,11667,0.0,1497752,NO,NO,2009-11-03,17520500,-4.01
1210,SCHA,35.62,1876663,ETF,ETF,81.0,73.0,79.0,80.0,0.7007,0.5761,2150937.0,2252850.0,36.2,24.95,,0,NO,33.68,30.28,34.04,31.33,4189,0.0,1876663,NO,NO,2024-02-13,32822600,-1.6
1213,QLYS,143.44,822483,Technology,Software - Infrastructure,81.0,95.0,94.0,44.0,6.435,5.9929,852714.0,960010.0,155.47,74.51,,5051527680,NO,103.01,117.12,108.36,109.67,3457,2.8,822838,NO,NO,2015-05-05,9904700,-7.74
1215,RYTM,110.41,992948,Healthcare,Biotechnology,81.0,95.0,83.0,22.0,5.1734,5.0324,789340.0,1295520.0,122.2,64.65,,7573416960,NO,91.71,98.07,93.45,95.56,2193,0.0,994226,NO,NO,2022-07-13,29957500,-9.65
1216,JNJ,253.98,6511339,Healthcare,Drug Manufacturers - General,81.0,89.0,40.0,80.0,5.8193,5.1857,8135032.0,10660270.0,259.9,154.21,,611384950784,NO,232.0,218.51,234.56,230.81,16232,0.0,6511339,NO,NO,2023-08-21,151319500,-2.28
1231,CAH,237.72,1036652,Healthcare,Medical Distribution,81.0,94.0,60.0,69.0,5.7393,5.4343,2200113.0,2612420.0,240.93,137.75,,55675416576,NO,206.89,200.6,209.85,211.46,10811,0.0,1036652,NO,NO,2004-07-01,35567800,-1.33
1240,DXJ,175.74,313526,ETF,ETF,80.0,71.0,55.0,79.0,2.6486,1.6055,329444.0,444190.0,180.48,112.69,,0,NO,169.15,152.75,170.78,161.18,5041,0.82,313526,NO,NO,2013-05-23,29200300,-2.63
1249,AAXJ,115.86,747855,ETF,ETF,80.0,17.0,77.0,81.0,3.2871,2.1743,682208.0,603560.0,124.89,81.9,,0,NO,115.41,101.26,115.94,104.92,4496,0.0,747855,NO,NO,2011-10-19,9487100,-7.23
1251,AAP,63.02,879452,Consumer Cyclical,Auto Parts,80.0,77.0,75.0,92.0,2.6979,2.595,1837139.0,1781250.0,70.0,37.89,,3801946624,NO,57.26,52.88,58.34,52.6,6185,0.0,879452,NO,NO,2025-05-22,27499800,-9.97
1253,SCCO,168.8,948432,Basic Materials,Copper,80.0,7.0,19.0,74.0,8.4157,6.9893,1406117.0,1527770.0,221.67,85.61,,140834652160,NO,180.77,162.05,179.64,176.44,7671,0.0,948432,NO,NO,2005-06-10,45206179,-23.85
1262,AIZ,274.14,227370,Financial Services,Insurance - Property & Casualty,80.0,84.0,82.0,66.0,5.2193,4.8071,425898.0,450490.0,275.96,183.39,,13582989312,NO,249.79,230.61,254.62,237.11,5636,0.34,227370,NO,NO,2004-02-05,27565200,-0.66
1268,SSO,67.21,2834187,ETF,ETF,80.0,21.0,85.0,67.0,1.7907,1.515,3909526.0,3181690.0,70.13,48.63,,0,NO,65.91,59.25,66.45,60.4,5038,0.0,2834187,NO,NO,2008-11-20,2931585600,-4.16
1278,LAMR,156.64,601909,Real Estate,REIT - Specialty,80.0,72.0,81.0,81.0,3.1361,3.0846,634700.0,870990.0,158.69,113.66,,15895060480,NO,148.1,133.06,151.75,137.6,7525,0.0,601909,NO,NO,2007-10-05,10761600,-1.29
1280,RBRK,82.01,4745553,Technology,Software - Infrastructure,80.0,22.0,94.0,45.0,4.2524,4.1392,3848637.0,4039000.0,99.75,42.25,,16880001024,NO,66.6,66.72,69.26,62.63,547,1.4,4745553,NO,NO,2025-09-10,18684000,-17.78
1289,IEX,224.96,760760,Industrials,Specialty Industrial Machinery,80.0,81.0,74.0,82.0,5.2264,4.9193,704822.0,852780.0,230.18,157.25,,16650427392,NO,215.11,191.26,217.01,201.98,9338,0.0,760760,NO,NO,2019-08-08,17655100,-2.27
1305,OC,150.58,2012157,Industrials,Building Products & Equipment,80.0,94.0,89.0,87.0,7.5893,7.2104,1238503.0,1833420.0,159.91,97.53,,12125955072,NO,123.97,121.03,125.65,120.67,4945,0.0,2012157,NO,NO,2019-09-20,15337800,-5.83
