Ticker,Days,Start_Date,End_Date,Sufficient,3M_Return,6M_Return,9M_Return,12M_Return,Strength_Stock,Strength_Ref,RS,Recomputed_RS,Match
CUE,501,2024-06-24,2026-06-23,Sufficient,2.3709,1.6218,0.3343,0.2791,1.3954,0.1326,211.51,211.51,OK
CSCL,250,2025-06-25,2026-06-23,Short: 250d,1.2159,1.1974,1.6987,1.6322,1.392,0.1326,211.21,211.21,OK
CRDO,501,2024-06-24,2026-06-23,Sufficient,1.5881,0.9629,0.6042,2.181,1.3848,0.1326,210.57,210.57,OK
ROMA,501,2024-06-24,2026-06-23,Sufficient,0.4047,2.4854,1.6195,1.9964,1.3821,0.1326,210.33,210.33,OK
ALOY,501,2024-06-24,2026-06-23,Sufficient,0.6554,1.3696,1.8442,2.3573,1.3764,0.1326,209.83,209.83,OK
DNTH,501,2024-06-24,2026-06-23,Sufficient,0.1035,1.0965,1.3818,4.1916,1.3754,0.1326,209.74,209.74,OK
APGE,501,2024-06-24,2026-06-23,Sufficient,0.6769,0.7179,2.6376,2.1668,1.3752,0.1326,209.72,209.72,OK
ARWR,501,2024-06-24,2026-06-23,Sufficient,0.4099,0.202,1.6035,4.2154,1.3681,0.1326,209.1,209.1,OK
TVTX,501,2024-06-24,2026-06-23,Sufficient,1.0162,0.6222,1.2515,2.9099,1.3632,0.1326,208.66,208.66,OK
APLD,501,2024-06-24,2026-06-23,Sufficient,0.6607,0.8941,1.2104,3.3824,1.3617,0.1326,208.53,208.53,OK
GLUE,501,2024-06-24,2026-06-23,Sufficient,0.3779,0.3083,2.2717,3.473,1.3618,0.1326,208.53,208.53,OK
SVCO,501,2024-06-24,2026-06-23,Sufficient,0.779,1.9609,1.4487,1.837,1.3609,0.1326,208.46,208.46,OK
LABU,501,2024-06-24,2026-06-23,Sufficient,0.593,0.5419,1.8642,3.1867,1.3558,0.1326,208.01,208.01,OK
VSAT,501,2024-06-24,2026-06-23,Sufficient,0.2994,0.9728,1.1574,3.9558,1.337,0.1326,206.35,206.35,OK
MTRN,501,2024-06-24,2026-06-23,Sufficient,0.923,1.1244,1.2022,2.4545,1.3254,0.1326,205.33,205.33,OK
PDFS,501,2024-06-24,2026-06-23,Sufficient,0.7848,1.2079,1.7506,2.0951,1.3246,0.1326,205.26,205.26,OK
SKYT,501,2024-06-24,2026-06-23,Sufficient,0.2493,1.3282,1.6548,3.1277,1.3219,0.1326,205.01,205.01,OK
MANE,96,2026-02-04,2026-06-23,Short: 96d,0.6731,1.7444,1.7444,1.7444,1.3159,0.1326,204.48,204.48,OK
STTK,501,2024-06-24,2026-06-23,Sufficient,-0.1193,0.8209,1.364,4.6322,1.3157,0.1326,204.47,204.47,OK
GTX,501,2024-06-24,2026-06-23,Sufficient,0.8792,0.9543,1.4816,2.375,1.3138,0.1326,204.3,204.3,OK
PL,501,2024-06-24,2026-06-23,Sufficient,-0.1564,0.6312,1.568,4.672,1.3117,0.1326,204.11,204.11,OK
LITX,102,2026-01-27,2026-06-23,Short: 102d,-0.0106,2.1916,2.1916,2.1916,1.3107,0.1326,204.03,204.03,OK
ASMG,361,2025-01-14,2026-06-23,Sufficient,0.5229,1.2163,1.5858,2.6814,1.3059,0.1326,203.6,203.6,OK
GLW,501,2024-06-24,2026-06-23,Sufficient,0.4818,1.2338,1.4393,2.8491,1.2971,0.1326,202.83,202.83,OK
ALM,501,2024-06-24,2026-06-23,Sufficient,0.0744,1.1784,2.5878,2.5536,1.2937,0.1326,202.53,202.53,OK
AMDW,230,2025-07-24,2026-06-23,Short: 230d,1.5048,1.1453,1.2849,0.9936,1.2867,0.1326,201.91,201.91,OK
AXGN,501,2024-06-24,2026-06-23,Sufficient,0.4076,0.4098,1.5983,3.593,1.2832,0.1326,201.6,201.6,OK
SITM,501,2024-06-24,2026-06-23,Sufficient,1.0421,0.9706,1.2595,2.0964,1.2821,0.1326,201.5,201.5,OK
NVCT,501,2024-06-24,2026-06-23,Sufficient,1.1247,1.1992,1.799,1.1587,1.2813,0.1326,201.43,201.43,OK
LAR,501,2024-06-24,2026-06-23,Sufficient,0.3461,0.7051,1.5732,3.4188,1.2779,0.1326,201.13,201.13,OK
MCTA,167,2025-10-21,2026-06-22,Short: 167d,0.0,0.0,3.1936,3.1936,1.2774,0.1326,201.09,201.09,OK
SLNHP,501,2024-06-24,2026-06-23,Sufficient,0.3515,0.3445,0.7287,4.603,1.2758,0.1326,200.95,200.95,OK
SPHR,501,2024-06-24,2026-06-23,Sufficient,0.4227,0.7722,1.6495,3.1048,1.2744,0.1326,200.82,200.82,OK
FTXL,501,2024-06-24,2026-06-23,Sufficient,0.8183,1.1845,1.5018,1.9933,1.2632,0.1326,199.83,199.83,OK
AIS,388,2024-12-03,2026-06-23,Sufficient,0.8308,1.2389,1.3292,2.0602,1.258,0.1326,199.37,199.37,OK
CHPS,501,2024-06-24,2026-06-23,Sufficient,0.7895,1.1661,1.5073,2.0089,1.2522,0.1326,198.86,198.86,OK
TSXU,182,2025-10-01,2026-06-23,Short: 182d,1.0774,1.3572,1.3597,1.3597,1.2463,0.1326,198.34,198.34,OK
ROLR,416,2024-10-23,2026-06-23,Sufficient,0.4974,3.1071,0.904,1.1947,1.2401,0.1326,197.79,197.79,OK
PSI,501,2024-06-24,2026-06-23,Sufficient,0.7604,1.1992,1.4203,2.0327,1.2346,0.1326,197.31,197.31,OK
WYFL,13,2026-06-04,2026-06-23,Short: 13d,1.23,1.23,1.23,1.23,1.23,0.1326,196.9,196.9,OK
XMAX,501,2024-06-24,2026-06-23,Sufficient,0.2062,0.4286,0.6507,4.6579,1.2299,0.1326,196.89,196.89,OK
CAPR,501,2024-06-24,2026-06-23,Sufficient,-0.0166,0.1302,3.4511,2.5835,1.2263,0.1326,196.58,196.58,OK
FIRY,501,2024-06-24,2026-06-23,Sufficient,2.3285,0.7674,0.2476,0.443,1.223,0.1326,196.28,196.28,OK
HPE,501,2024-06-24,2026-06-23,Sufficient,1.1918,1.0452,0.9576,1.7238,1.222,0.1326,196.2,196.2,OK
NOK,501,2024-06-24,2026-06-23,Sufficient,0.6998,1.1473,1.8903,1.6706,1.2215,0.1326,196.15,196.15,OK
SNDU,71,2026-03-12,2026-06-23,Short: 71d,0.9436,1.397,1.397,1.397,1.2156,0.1326,195.63,195.63,OK
COGT,501,2024-06-24,2026-06-23,Sufficient,0.0254,-0.042,2.0334,4.0221,1.2129,0.1326,195.39,195.39,OK
MTSI,501,2024-06-24,2026-06-23,Sufficient,0.6233,1.1704,1.9275,1.7166,1.2122,0.1326,195.33,195.33,OK
WGMI,501,2024-06-24,2026-06-23,Sufficient,0.8015,0.8933,0.7079,2.8202,1.2049,0.1326,194.68,194.68,OK
USD,501,2024-06-24,2026-06-23,Sufficient,0.9103,1.0476,1.0668,2.0834,1.2037,0.1326,194.57,194.57,OK
FIX,501,2024-06-24,2026-06-23,Sufficient,0.3549,1.0773,1.3919,2.816,1.199,0.1326,194.16,194.16,OK
ONTO,501,2024-06-24,2026-06-23,Sufficient,0.5057,1.0819,1.575,2.2966,1.193,0.1326,193.63,193.63,OK
CEVA,501,2024-06-24,2026-06-23,Sufficient,1.414,1.2035,0.7214,1.2035,1.1913,0.1326,193.48,193.48,OK
MYRG,501,2024-06-24,2026-06-23,Sufficient,0.7056,1.1603,1.6167,1.7637,1.1904,0.1326,193.4,193.4,OK
CVV,501,2024-06-24,2026-06-23,Sufficient,0.9035,1.3667,1.2397,1.5177,1.1862,0.1326,193.04,193.04,OK
UNHU,62,2026-03-25,2026-06-23,Short: 62d,1.1837,1.1837,1.1837,1.1837,1.1837,0.1326,192.82,192.82,OK
ELVN,501,2024-06-24,2026-06-23,Sufficient,0.5774,1.9137,1.5633,1.2817,1.1827,0.1326,192.72,192.72,OK
HIBL,501,2024-06-24,2026-06-23,Sufficient,0.8977,0.8315,0.995,2.2835,1.1811,0.1326,192.58,192.58,OK
FBYD,501,2024-06-24,2026-06-23,Sufficient,1.6521,0.1893,0.1925,2.2092,1.179,0.1326,192.4,192.4,OK
TOYO,501,2024-06-24,2026-06-23,Sufficient,0.5749,1.0235,1.239,2.4665,1.1757,0.1326,192.11,192.11,OK
APPS,501,2024-06-24,2026-06-23,Sufficient,1.949,0.6929,0.6775,0.6076,1.1752,0.1326,192.06,192.06,OK
TXNU,62,2026-03-25,2026-06-23,Short: 62d,1.1729,1.1729,1.1729,1.1729,1.1729,0.1326,191.86,191.86,OK
GFS,501,2024-06-24,2026-06-23,Sufficient,0.897,1.3055,1.5347,1.2255,1.1719,0.1326,191.77,191.77,OK
VSTS,501,2024-06-24,2026-06-23,Sufficient,0.7098,0.9158,2.1807,1.3077,1.1648,0.1326,191.14,191.14,OK
RIOT,501,2024-06-24,2026-06-23,Sufficient,0.9965,1.1442,0.6432,2.001,1.1563,0.1326,190.39,190.39,OK
ARMW,166,2025-10-23,2026-06-23,Short: 166d,1.5261,1.6841,0.5226,0.5226,1.1563,0.1326,190.39,190.39,OK
CLOV,501,2024-06-24,2026-06-23,Sufficient,1.7351,0.9612,0.67,0.6755,1.1554,0.1326,190.31,190.31,OK
IREN,501,2024-06-24,2026-06-23,Sufficient,0.2979,0.5285,0.4161,4.2264,1.1534,0.1326,190.13,190.13,OK
SNEX,501,2024-06-24,2026-06-23,Sufficient,0.9447,1.1984,1.2308,1.4437,1.1525,0.1326,190.06,190.06,OK
ATRO,501,2024-06-24,2026-06-23,Sufficient,0.5693,0.9951,1.4909,2.1334,1.1516,0.1326,189.98,189.98,OK
RIOX,367,2025-01-03,2026-06-23,Sufficient,2.1376,0.6839,-0.2473,1.008,1.144,0.1326,189.31,189.31,OK
TXG,501,2024-06-24,2026-06-23,Sufficient,0.6651,0.9919,1.444,1.9482,1.1429,0.1326,189.21,189.21,OK
PALU,311,2025-03-27,2026-06-23,Sufficient,1.8414,1.0648,0.4539,0.4937,1.139,0.1326,188.87,188.87,OK
APLX,198,2025-09-09,2026-06-23,Short: 198d,0.989,0.8229,0.7812,2.1044,1.1373,0.1326,188.71,188.71,OK
PVLA,501,2024-06-24,2026-06-23,Sufficient,0.014,0.2332,1.0378,4.3823,1.1363,0.1326,188.62,188.62,OK
STRZ,283,2025-05-07,2026-06-23,Sufficient,1.2157,1.4233,0.9743,0.8379,1.1334,0.1326,188.37,188.37,OK
COZX,157,2025-11-05,2026-06-23,Short: 157d,1.6813,1.9868,0.1573,0.1573,1.1328,0.1326,188.32,188.32,OK
TECL,501,2024-06-24,2026-06-23,Sufficient,1.19,0.8802,0.7488,1.6201,1.1258,0.1326,187.7,187.7,OK
SOXX,501,2024-06-24,2026-06-23,Sufficient,0.7927,1.0661,1.2696,1.6804,1.1203,0.1326,187.21,187.21,OK
CIFU,145,2025-11-21,2026-06-23,Short: 145d,1.5531,0.8637,0.8145,0.8145,1.1198,0.1326,187.17,187.17,OK
AFJKU,500,2024-06-24,2026-06-22,Sufficient,0.3003,0.6113,2.1911,2.1911,1.1188,0.1326,187.08,187.08,OK
LPTH,501,2024-06-24,2026-06-23,Sufficient,0.1906,0.8969,0.8812,3.4221,1.1163,0.1326,186.86,186.86,OK
ON,501,2024-06-24,2026-06-23,Sufficient,0.9546,1.1542,1.2921,1.2162,1.1143,0.1326,186.69,186.69,OK
NESR,491,2024-07-09,2026-06-23,Sufficient,0.1432,0.7302,1.4627,3.0501,1.1059,0.1326,185.94,185.94,OK
XMTR,501,2024-06-24,2026-06-23,Sufficient,1.2124,0.5481,0.7054,1.828,1.1013,0.1326,185.53,185.53,OK
ACLS,501,2024-06-24,2026-06-23,Sufficient,0.9944,1.1085,0.7884,1.591,1.0953,0.1326,185.01,185.01,OK
TSMU,402,2024-11-12,2026-06-23,Sufficient,0.5229,1.0021,1.169,2.2495,1.0933,0.1326,184.83,184.83,OK
PANG,315,2025-03-21,2026-06-23,Sufficient,1.8662,0.8655,0.4158,0.4516,1.0931,0.1326,184.81,184.81,OK
DRTS,501,2024-06-24,2026-06-23,Sufficient,0.3611,0.9561,1.3961,2.3793,1.0907,0.1326,184.6,184.6,OK
KLAC,501,2024-06-24,2026-06-23,Sufficient,0.6176,1.0001,1.34,1.8764,1.0903,0.1326,184.57,184.57,OK
BTSG,501,2024-06-24,2026-06-23,Sufficient,0.5876,0.8242,1.4475,2.0013,1.0897,0.1326,184.51,184.51,OK
MEC,501,2024-06-24,2026-06-23,Sufficient,0.9803,0.9343,1.3871,1.1377,1.0839,0.1326,184.0,184.0,OK
CECO,501,2024-06-24,2026-06-23,Sufficient,0.655,0.644,0.9773,2.3931,1.0649,0.1326,182.32,182.32,OK
AMA,36,2026-05-01,2026-06-23,Short: 36d,1.0638,1.0638,1.0638,1.0638,1.0638,0.1326,182.22,182.22,OK
NGL,501,2024-06-24,2026-06-23,Sufficient,0.3116,0.6865,1.4827,2.5246,1.0634,0.1326,182.19,182.19,OK
SANM,501,2024-06-24,2026-06-23,Sufficient,0.8802,0.7038,1.0883,1.7495,1.0604,0.1326,181.93,181.93,OK
TSMX,430,2024-10-03,2026-06-23,Sufficient,0.5278,1.0198,1.0751,2.1439,1.0589,0.1326,181.79,181.79,OK
IBRX,501,2024-06-24,2026-06-23,Sufficient,-0.2213,2.5024,1.6813,1.5505,1.0583,0.1326,181.74,181.74,OK
FEIM,501,2024-06-24,2026-06-23,Sufficient,0.6114,0.5381,1.2437,2.2502,1.051,0.1326,181.09,181.09,OK
SEPN,414,2024-10-25,2026-06-23,Sufficient,0.5378,0.3279,1.3293,2.4928,1.0451,0.1326,180.58,180.58,OK
ATOM,501,2024-06-24,2026-06-23,Sufficient,0.6405,2.4072,1.0242,0.509,1.0443,0.1326,180.5,180.5,OK
AGPU,501,2024-06-24,2026-06-23,Sufficient,3.0429,0.1917,-0.565,-0.495,1.0435,0.1326,180.43,180.43,OK
EWY,501,2024-06-24,2026-06-23,Sufficient,0.4364,1.1339,1.401,1.8046,1.0424,0.1326,180.34,180.34,OK
LGN,195,2025-09-12,2026-06-23,Short: 195d,0.5533,0.8625,1.586,1.6564,1.0423,0.1326,180.33,180.33,OK
NEXA,501,2024-06-24,2026-06-23,Sufficient,0.4146,0.7082,1.7379,1.9142,1.0379,0.1326,179.94,179.94,OK
SOXQ,501,2024-06-24,2026-06-23,Sufficient,0.7352,0.9625,1.162,1.583,1.0356,0.1326,179.73,179.73,OK
DSGN,501,2024-06-24,2026-06-23,Sufficient,0.351,0.525,1.2711,2.6738,1.0344,0.1326,179.63,179.63,OK
AVR,380,2024-12-13,2026-06-23,Sufficient,0.8793,0.8793,0.9618,1.5258,1.0251,0.1326,178.81,178.81,OK
BTSGU,501,2024-06-24,2026-06-23,Sufficient,0.5697,0.7878,1.3452,1.8278,1.0201,0.1326,178.36,178.36,OK
INTG,501,2024-06-24,2026-06-23,Sufficient,0.1867,0.4931,1.2974,2.8907,1.0109,0.1326,177.55,177.55,OK
URGN,501,2024-06-24,2026-06-23,Sufficient,1.0318,0.6183,0.9582,1.3993,1.0079,0.1326,177.29,177.29,OK
AKAN,501,2024-06-24,2026-06-23,Sufficient,3.3017,0.0487,-0.7959,-0.8204,1.0072,0.1326,177.23,177.23,OK
POET,501,2024-06-24,2026-06-23,Sufficient,0.7706,0.7504,1.0795,1.6625,1.0067,0.1326,177.19,177.19,OK
MEI,501,2024-06-24,2026-06-23,Sufficient,1.4364,0.9881,0.6687,0.4922,1.0044,0.1326,176.98,176.98,OK
IRDM,501,2024-06-24,2026-06-23,Sufficient,0.6791,1.6667,1.4425,0.5533,1.0041,0.1326,176.96,176.96,OK
FLKR,501,2024-06-24,2026-06-23,Sufficient,0.4571,1.047,1.3351,1.7129,1.0018,0.1326,176.75,176.75,OK
LSCC,501,2024-06-24,2026-06-23,Sufficient,0.5665,0.9801,1.0045,1.868,0.9971,0.1326,176.34,176.34,OK
TSMG,361,2025-01-14,2026-06-23,Sufficient,0.539,0.8283,1.0093,2.0637,0.9958,0.1326,176.23,176.23,OK
BHE,501,2024-06-24,2026-06-23,Sufficient,0.5934,1.0685,1.2649,1.4479,0.9936,0.1326,176.03,176.03,OK
AVNS,501,2024-06-24,2026-06-23,Sufficient,0.8604,1.0914,1.0932,1.0535,0.9918,0.1326,175.87,175.87,OK
QMCO,501,2024-06-24,2026-06-23,Sufficient,1.6255,0.9048,0.1625,0.6382,0.9913,0.1326,175.82,175.82,OK
KF,501,2024-06-24,2026-06-23,Sufficient,0.4412,0.9977,1.3238,1.7404,0.9889,0.1326,175.61,175.61,OK
ASTI,501,2024-06-24,2026-06-23,Sufficient,0.1303,0.7524,1.5023,2.4268,0.9884,0.1326,175.57,175.57,OK
XSD,501,2024-06-24,2026-06-23,Sufficient,0.8329,0.8919,0.894,1.4718,0.9847,0.1326,175.24,175.24,OK
FBIOP,501,2024-06-24,2026-06-23,Sufficient,0.5136,1.1845,1.2037,1.4981,0.9827,0.1326,175.07,175.07,OK
OSCR,501,2024-06-24,2026-06-23,Sufficient,1.4513,1.0223,0.5778,0.4105,0.9826,0.1326,175.06,175.06,OK
SNX,501,2024-06-24,2026-06-23,Sufficient,0.8555,0.9183,0.9345,1.3325,0.9793,0.1326,174.76,174.76,OK
FTH,501,2024-06-24,2026-06-23,Sufficient,-0.2678,1.6316,1.6667,2.1332,0.9791,0.1326,174.75,174.75,OK
EWTX,501,2024-06-24,2026-06-23,Sufficient,0.303,0.8359,1.723,1.7154,0.9761,0.1326,174.48,174.48,OK
NRXS,501,2024-06-24,2026-06-23,Sufficient,-0.0424,1.4306,1.7559,1.7559,0.9715,0.1326,174.08,174.08,OK
WEST,501,2024-06-24,2026-06-23,Sufficient,1.2039,1.1365,0.7874,0.5235,0.971,0.1326,174.03,174.03,OK
PURR,138,2025-12-03,2026-06-23,Short: 138d,0.5388,1.5597,1.0872,1.0872,0.9623,0.1326,173.27,173.27,OK
AOSL,501,2024-06-24,2026-06-23,Sufficient,1.0618,1.2423,0.5748,0.8686,0.9618,0.1326,173.22,173.22,OK
HIMX,501,2024-06-24,2026-06-23,Sufficient,0.9326,1.0684,0.9735,0.8827,0.958,0.1326,172.88,172.88,OK
CNTA,501,2024-06-24,2026-06-23,Sufficient,0.5613,0.6298,0.7771,2.2582,0.9575,0.1326,172.84,172.84,OK
LCUT,501,2024-06-24,2026-06-23,Sufficient,0.5517,1.1844,1.2016,1.2978,0.9574,0.1326,172.83,172.83,OK
OUST,501,2024-06-24,2026-06-23,Sufficient,1.1322,1.1103,0.3029,1.0975,0.955,0.1326,172.62,172.62,OK
DIOD,501,2024-06-24,2026-06-23,Sufficient,0.6465,1.2037,1.0779,1.1976,0.9545,0.1326,172.57,172.57,OK
FLNC,501,2024-06-24,2026-06-23,Sufficient,0.3809,0.0984,1.266,2.6381,0.9528,0.1326,172.43,172.43,OK
CTOS,501,2024-06-24,2026-06-23,Sufficient,0.7829,0.8813,0.9464,1.3684,0.9524,0.1326,172.39,172.39,OK
CORZ,501,2024-06-24,2026-06-23,Sufficient,0.7587,1.0027,0.7545,1.4587,0.9467,0.1326,171.89,171.89,OK
CGEM,501,2024-06-24,2026-06-23,Sufficient,0.3824,0.7786,1.8629,1.3142,0.9441,0.1326,171.66,171.66,OK
PGEN,501,2024-06-24,2026-06-23,Sufficient,0.6543,0.2854,0.4293,2.6966,0.944,0.1326,171.65,171.65,OK
TRVI,501,2024-06-24,2026-06-23,Sufficient,0.6152,0.4258,1.1325,1.9161,0.941,0.1326,171.38,171.38,OK
ALNT,501,2024-06-24,2026-06-23,Sufficient,0.5166,0.7559,1.0612,1.8479,0.9396,0.1326,171.26,171.26,OK
LASR,501,2024-06-24,2026-06-23,Sufficient,-0.0502,0.8481,1.1309,2.8184,0.9394,0.1326,171.24,171.24,OK
GSAT,501,2024-06-24,2026-06-23,Sufficient,0.3186,0.3627,1.2766,2.4033,0.936,0.1326,170.94,170.94,OK
JBIO,501,2024-06-24,2026-06-23,Sufficient,0.5817,0.3267,1.9609,1.2214,0.9345,0.1326,170.81,170.81,OK
LION,501,2024-06-24,2026-06-23,Sufficient,0.5544,0.7585,1.1866,1.6042,0.9316,0.1326,170.55,170.55,OK
PILL,501,2024-06-24,2026-06-23,Sufficient,0.6202,0.3217,1.0927,1.9885,0.9287,0.1326,170.29,170.29,OK
INTT,501,2024-06-24,2026-06-23,Sufficient,0.2109,1.4201,1.2382,1.5501,0.926,0.1326,170.06,170.06,OK
MRVI,501,2024-06-24,2026-06-23,Sufficient,0.7492,0.5256,0.9889,1.6068,0.9239,0.1326,169.88,169.88,OK
EFXT,501,2024-06-24,2026-06-23,Sufficient,0.1995,0.6833,1.3532,2.1681,0.9207,0.1326,169.59,169.59,OK
CRS,501,2024-06-24,2026-06-23,Sufficient,0.5491,0.798,1.4105,1.2786,0.9171,0.1326,169.27,169.27,OK
GEVX,239,2025-07-11,2026-06-23,Short: 239d,0.2564,1.2432,1.1222,1.6897,0.9136,0.1326,168.96,168.96,OK
FPS,95,2026-02-05,2026-06-23,Short: 95d,0.7124,1.0448,1.0448,1.0448,0.9119,0.1326,168.81,168.81,OK
MOV,501,2024-06-24,2026-06-23,Sufficient,0.6195,0.7626,0.9851,1.5691,0.9112,0.1326,168.75,168.75,OK
RKLB,501,2024-06-24,2026-06-23,Sufficient,0.3988,0.5875,0.9904,2.1664,0.9084,0.1326,168.5,168.5,OK
KALU,501,2024-06-24,2026-06-23,Sufficient,0.608,0.5942,1.3201,1.3958,0.9052,0.1326,168.22,168.22,OK
SYNA,501,2024-06-24,2026-06-23,Sufficient,0.8435,0.8247,0.8715,1.1227,0.9012,0.1326,167.87,167.87,OK
COHX,86,2026-02-19,2026-06-23,Short: 86d,0.7735,0.9825,0.9825,0.9825,0.8989,0.1326,167.67,167.67,OK
TSHA,501,2024-06-24,2026-06-23,Sufficient,0.511,0.2587,1.424,1.7886,0.8987,0.1326,167.65,167.65,OK
DECO,447,2024-09-10,2026-06-23,Sufficient,0.696,0.793,0.6947,1.6077,0.8975,0.1326,167.54,167.54,OK
TXXH,37,2026-04-30,2026-06-23,Short: 37d,0.8967,0.8967,0.8967,0.8967,0.8967,0.1326,167.48,167.48,OK
RCUS,501,2024-06-24,2026-06-23,Sufficient,0.3162,0.2815,1.2744,2.2691,0.8915,0.1326,167.01,167.01,OK
VRT,501,2024-06-24,2026-06-23,Sufficient,0.2434,1.0618,1.2167,1.6853,0.8901,0.1326,166.89,166.89,OK
IMVT,501,2024-06-24,2026-06-23,Sufficient,0.5431,0.437,1.5453,1.381,0.8899,0.1326,166.87,166.87,OK
ATI,501,2024-06-24,2026-06-23,Sufficient,0.3636,0.8185,1.4724,1.4194,0.8875,0.1326,166.66,166.66,OK
NSYS,501,2024-06-24,2026-06-23,Sufficient,0.6667,1.3695,0.7004,1.029,0.8865,0.1326,166.57,166.57,OK
CORZZ,74,2026-03-06,2026-06-23,Short: 74d,0.8892,0.8745,0.8745,0.8745,0.8804,0.1326,166.03,166.03,OK
MAGH,216,2025-08-12,2026-06-22,Short: 216d,0.0,0.0,3.7273,0.665,0.8785,0.1326,165.86,165.86,OK
WHLRP,501,2024-06-24,2026-06-23,Sufficient,0.2701,1.0213,1.381,1.4434,0.8772,0.1326,165.75,165.75,OK
CAT,501,2024-06-24,2026-06-23,Sufficient,0.4027,0.7395,1.1097,1.7301,0.8769,0.1326,165.72,165.72,OK
UMAC,501,2024-06-24,2026-06-23,Sufficient,0.3452,1.4278,0.642,1.6168,0.8754,0.1326,165.59,165.59,OK
CHPX,182,2025-10-01,2026-06-23,Short: 182d,0.7224,0.9595,0.9839,0.9839,0.8744,0.1326,165.5,165.5,OK
MOD,501,2024-06-24,2026-06-23,Sufficient,0.3121,1.0718,0.7906,1.8687,0.8711,0.1326,165.21,165.21,OK
CSTM,501,2024-06-24,2026-06-23,Sufficient,0.3961,0.826,1.1562,1.5751,0.8699,0.1326,165.11,165.11,OK
SMH,501,2024-06-24,2026-06-23,Sufficient,0.5895,0.7914,0.9703,1.39,0.8661,0.1326,164.77,164.77,OK
PDC,501,2024-06-24,2026-06-23,Sufficient,0.1917,0.2108,1.6104,2.1244,0.8658,0.1326,164.74,164.74,OK
TEKX,447,2024-09-10,2026-06-23,Sufficient,0.6246,0.7926,0.761,1.5246,0.8655,0.1326,164.72,164.72,OK
ONDS,501,2024-06-24,2026-06-23,Sufficient,-0.2174,0.0936,0.2693,4.3987,0.8654,0.1326,164.7,164.7,OK
EXTR,501,2024-06-24,2026-06-23,Sufficient,1.0732,0.872,0.4103,0.8912,0.864,0.1326,164.58,164.58,OK
GH,501,2024-06-24,2026-06-23,Sufficient,0.5399,0.3474,1.2118,1.6624,0.8603,0.1326,164.26,164.26,OK
EMEQ,450,2024-09-05,2026-06-23,Sufficient,0.4982,0.8435,1.0073,1.449,0.8592,0.1326,164.16,164.16,OK
IESC,501,2024-06-24,2026-06-23,Sufficient,0.5054,0.7599,0.8727,1.6015,0.849,0.1326,163.26,163.26,OK
FRD,501,2024-06-24,2026-06-23,Sufficient,0.96,0.6471,0.5542,1.1113,0.8465,0.1326,163.04,163.04,OK
REPL,501,2024-06-24,2026-06-23,Sufficient,0.6361,0.1785,2.5411,0.2319,0.8448,0.1326,162.88,162.88,OK
AXSM,501,2024-06-24,2026-06-23,Sufficient,0.5428,0.6461,1.0868,1.4031,0.8443,0.1326,162.85,162.85,OK
SOXY,388,2024-12-03,2026-06-23,Sufficient,0.6573,0.8309,0.932,1.1389,0.8433,0.1326,162.76,162.76,OK
PACS,501,2024-06-24,2026-06-23,Sufficient,0.0949,0.0556,2.122,1.8354,0.8406,0.1326,162.52,162.52,OK
ETON,501,2024-06-24,2026-06-23,Sufficient,0.4066,1.0905,0.8261,1.4679,0.8395,0.1326,162.42,162.42,OK
CLDT,501,2024-06-24,2026-06-23,Sufficient,0.7176,0.9095,0.9014,0.9509,0.8394,0.1326,162.41,162.41,OK
FATN,303,2025-04-08,2026-06-23,Sufficient,1.7974,1.3513,-0.3864,-0.3679,0.8384,0.1326,162.32,162.32,OK
ULCC,501,2024-06-24,2026-06-23,Sufficient,1.0833,0.4558,0.3969,1.145,0.8329,0.1326,161.84,161.84,OK
ALGM,501,2024-06-24,2026-06-23,Sufficient,0.7492,1.1014,0.7653,0.7933,0.8317,0.1326,161.73,161.73,OK
ROG,501,2024-06-24,2026-06-23,Sufficient,0.5541,0.7229,0.9467,1.3756,0.8307,0.1326,161.64,161.64,OK
SEI,501,2024-06-24,2026-06-23,Sufficient,0.2804,0.8103,1.0715,1.7066,0.8298,0.1326,161.57,161.57,OK
VIVO,501,2024-06-24,2026-06-23,Sufficient,1.3932,0.958,0.1594,0.2431,0.8294,0.1326,161.53,161.53,OK
RAPP,501,2024-06-24,2026-06-23,Sufficient,0.393,0.3117,0.475,2.5604,0.8266,0.1326,161.29,161.29,OK
CIFG,132,2025-12-11,2026-06-23,Short: 132d,1.5097,0.842,0.1324,0.1324,0.8252,0.1326,161.16,161.16,OK
RMIX,56,2026-04-02,2026-06-23,Short: 56d,0.8251,0.8251,0.8251,0.8251,0.8251,0.1326,161.15,161.15,OK
MRNA,501,2024-06-24,2026-06-23,Sufficient,0.1895,0.9709,1.4168,1.3552,0.8244,0.1326,161.09,161.09,OK
GHRS,501,2024-06-24,2026-06-23,Sufficient,0.7873,0.8561,0.7712,0.918,0.824,0.1326,161.05,161.05,OK
CRWL,402,2024-11-12,2026-06-23,Sufficient,1.3955,0.5978,0.342,0.3828,0.8227,0.1326,160.94,160.94,OK
IMUX,501,2024-06-24,2026-06-23,Sufficient,0.288,1.6578,0.7834,1.0931,0.8221,0.1326,160.88,160.88,OK
KN,501,2024-06-24,2026-06-23,Sufficient,0.5852,0.8314,0.7747,1.3295,0.8212,0.1326,160.81,160.81,OK
